time,PT1: HP,PT2: FUEL,PT3: OX,PT4: ENG?, PT5,PT6,PT7,PT8
18:57:51:604,19,3,2,2855,3073,2763,2695,2855
18:57:51:731,19,3,1,2855,3067,2757,2694,2855
18:57:51:915,19,3,1,2857,3063,2761,2691,2857
18:57:52:039,19,3,1,2860,3065,2762,2689,2860
18:57:52:225,19,2,1,2855,3064,2756,2692,2855
18:57:52:351,19,3,1,2858,3059,2760,2689,2858
18:57:52:509,19,3,1,2860,3057,2761,2691,2860
18:57:52:635,19,3,1,2859,3057,2760,2690,2859
18:57:52:823,18,3,1,2855,3052,2759,2691,2855
18:57:52:947,18,3,1,2858,3052,2760,2690,2858
18:57:53:072,18,3,1,2856,3049,2762,2690,2856
18:57:53:226,18,3,1,2853,3050,2758,2692,2853
18:57:53:414,18,3,1,2860,3046,2759,2693,2860
18:57:53:539,18,3,1,2853,3043,2762,2694,2853
18:57:53:726,18,3,1,2857,3041,2757,2693,2857
18:57:53:851,18,3,1,2858,3042,2763,2691,2858
18:57:54:009,18,3,1,2860,3041,2759,2692,2860
18:57:54:133,18,3,1,2858,3038,2760,2692,2858
18:57:54:321,17,3,1,2857,3031,2760,2693,2857
18:57:54:447,17,3,1,2854,3033,2758,2690,2854
18:57:54:572,18,3,1,2859,3035,2761,2693,2859
18:57:54:727,17,2,1,2858,3026,2756,2687,2858
18:57:54:912,17,3,1,2861,3026,2760,2688,2861
18:57:55:037,17,3,1,2860,3025,2759,2689,2860
18:57:55:224,17,3,1,2858,3024,2762,2693,2858
18:57:55:349,17,3,1,2856,3020,2757,2692,2856
18:57:55:481,17,3,1,2859,3021,2762,2689,2859
18:57:55:614,17,3,1,2858,3015,2760,2693,2858
18:57:55:818,17,2,2,2854,3017,2756,2695,2854
18:57:55:944,17,3,1,2855,3014,2760,2694,2855
18:57:56:131,16,3,1,2860,3013,2761,2694,2860
18:57:56:257,16,3,1,2859,3012,2759,2693,2859
18:57:56:413,16,3,1,2859,3013,2762,2689,2859
18:57:56:536,16,3,2,2859,3006,2763,2695,2859
18:57:56:725,16,3,1,2856,3005,2761,2694,2856
18:57:56:851,16,3,2,2854,3005,2761,2695,2854
18:57:56:978,16,3,1,2859,3001,2758,2694,2859
18:57:57:116,16,3,1,2855,3001,2759,2691,2855
18:57:57:304,16,3,1,2857,2998,2758,2691,2857
18:57:57:430,16,3,1,2859,2996,2762,2691,2859
18:57:57:618,16,3,1,2859,2999,2761,2689,2859
18:57:57:741,16,3,1,2855,2994,2761,2692,2855
18:57:57:929,15,2,1,2858,2988,2756,2689,2858
18:57:58:052,15,3,1,2858,2987,2764,2689,2858
18:57:58:207,15,3,1,2854,2990,2757,2688,2854
18:57:58:330,15,3,1,2856,2983,2757,2690,2856
18:57:58:518,15,3,1,2858,2987,2765,2686,2858
18:57:58:642,15,2,2,2853,2983,2756,2696,2853
18:57:58:831,15,3,1,2856,2981,2759,2690,2856
18:57:58:955,15,3,1,2854,2980,2758,2692,2854
18:57:59:113,15,3,1,2856,2983,2763,2690,2856
18:57:59:238,15,3,1,2859,2977,2760,2692,2859
18:57:59:425,15,3,1,2856,2975,2757,2691,2856
18:57:59:549,15,3,1,2858,2973,2761,2691,2858
18:57:59:677,15,3,1,2857,2974,2760,2688,2857
18:57:59:815,14,3,1,2854,2971,2763,2692,2854
18:58:00:019,14,3,1,2855,2971,2760,2690,2855
18:58:00:146,14,3,2,2856,2969,2759,2695,2856
18:58:00:332,14,3,1,2857,2965,2757,2690,2857
18:58:00:456,14,3,1,2853,2962,2762,2691,2853
18:58:00:612,14,3,1,2856,2962,2759,2692,2856
18:58:00:737,14,3,1,2855,2963,2758,2693,2855
18:58:00:924,14,3,1,2859,2960,2761,2692,2859
18:58:01:049,14,3,1,2860,2958,2761,2693,2860
18:58:01:178,14,3,1,2857,2957,2761,2690,2857
18:58:01:318,14,3,1,2855,2955,2761,2689,2855
18:58:01:519,14,3,1,2855,2955,2762,2687,2855
18:58:01:645,14,3,1,2858,2951,2762,2690,2858
18:58:01:772,13,3,1,2855,2948,2759,2690,2855
18:58:01:926,14,3,1,2857,2951,2759,2686,2857
18:58:02:113,13,3,2,2857,2948,2758,2696,2857
18:58:02:238,13,3,1,2856,2945,2762,2691,2856
18:58:02:425,13,3,1,2860,2942,2762,2693,2860
18:58:02:548,13,3,1,2860,2942,2758,2688,2860
18:58:02:675,13,3,1,2855,2943,2757,2692,2855
18:58:02:814,13,3,1,2856,2940,2761,2689,2856
18:58:03:017,13,3,1,2852,2939,2759,2691,2852
18:58:03:141,13,3,1,2854,2936,2761,2690,2854
18:58:03:330,13,3,1,2857,2936,2759,2691,2857
18:58:03:455,13,3,1,2856,2934,2757,2691,2856
18:58:03:612,13,3,1,2858,2935,2761,2691,2858
18:58:03:735,13,3,1,2853,2933,2759,2689,2853
18:58:03:921,13,3,1,2858,2930,2758,2689,2858
18:58:04:046,13,3,1,2856,2932,2761,2691,2856
18:58:04:173,12,3,1,2854,2927,2759,2689,2854
18:58:04:326,12,3,1,2853,2926,2760,2690,2853
18:58:04:468,12,2,1,2859,2925,2755,2691,2859
18:58:04:623,12,3,1,2858,2921,2758,2692,2858
18:58:04:810,12,3,1,2852,2920,2758,2689,2852
18:58:04:919,12,3,1,2853,2919,2763,2688,2853
18:58:05:106,12,3,1,2856,2920,2761,2687,2856
18:58:05:232,12,3,1,2857,2917,2764,2690,2857
18:58:05:421,12,3,1,2856,2912,2759,2692,2856
18:58:05:545,12,3,1,2855,2914,2760,2693,2855
18:58:05:683,12,3,2,2855,2912,2760,2696,2855
18:58:05:823,12,3,2,2856,2913,2763,2698,2856
18:58:06:013,11,3,2,2852,2908,2757,2699,2852
18:58:06:183,12,3,2,2854,2909,2760,2699,2854
18:58:06:306,11,3,2,2855,2906,2758,2696,2855
18:58:06:573,11,3,2,2854,2907,2761,2697,2854
18:58:06:714,11,3,2,2853,2903,2759,2702,2853
18:58:06:870,11,3,2,2854,2901,2766,2702,2854
18:58:07:073,11,3,1,2856,2900,2767,2694,2856
18:58:07:200,11,3,1,2859,2899,2768,2692,2859
18:58:07:357,11,3,1,2856,2896,2766,2692,2856
18:58:07:484,11,3,1,2856,2897,2769,2691,2856
18:58:07:673,11,3,1,2853,2895,2770,2690,2853
18:58:07:796,11,3,1,2857,2893,2768,2692,2857
18:58:07:920,11,3,1,2855,2890,2769,2693,2855
18:58:08:062,11,3,1,2855,2892,2767,2692,2855
18:58:08:247,11,3,2,2851,2888,2772,2699,2851
18:58:08:370,11,3,2,2858,2890,2770,2697,2858
18:58:08:543,11,3,2,2854,2891,2773,2702,2854
18:58:08:666,10,3,2,2852,2883,2774,2701,2852
18:58:08:854,10,3,2,2858,2881,2771,2702,2858
18:58:08:980,10,3,2,2858,2884,2771,2703,2858
18:58:09:136,10,3,2,2854,2877,2773,2706,2854
18:58:09:262,10,3,2,2856,2882,2770,2700,2856
18:58:09:431,10,3,2,2857,2880,2775,2706,2857
18:58:09:572,10,3,2,2856,2884,2774,2710,2856
18:58:09:761,10,3,2,2854,2881,2775,2710,2854
18:58:09:883,10,3,2,2858,2877,2774,2707,2858
18:58:10:024,10,4,2,2853,2874,2779,2709,2853
18:58:10:213,10,4,2,2853,2870,2778,2708,2853
18:58:10:338,10,3,2,2854,2870,2776,2713,2854
18:58:10:528,10,3,2,2848,2868,2777,2712,2848
18:58:10:622,10,3,2,2854,2871,2777,2710,2854
18:58:10:807,9,4,2,2850,2866,2785,2711,2850
18:58:10:930,10,4,2,2855,2867,2783,2712,2855
18:58:11:116,9,4,3,2858,2862,2784,2716,2858
18:58:11:227,9,4,2,2856,2863,2785,2715,2856
18:58:11:414,9,4,3,2855,2866,2784,2718,2855
18:58:11:538,9,4,3,2852,2861,2783,2717,2852
18:58:11:722,9,4,3,2853,2861,2782,2717,2853
18:58:11:814,9,4,3,2856,2861,2784,2718,2856
18:58:12:000,9,4,3,2855,2864,2787,2717,2855
18:58:12:125,9,4,3,2856,2857,2781,2718,2856
18:58:12:312,9,4,3,2855,2854,2786,2723,2855
18:58:12:435,9,4,3,2855,2857,2789,2720,2855
18:58:12:578,9,4,3,2855,2854,2789,2721,2855
18:58:12:715,9,4,3,2850,2854,2790,2722,2850
18:58:12:904,9,4,3,2852,2848,2792,2728,2852
18:58:13:028,9,4,3,2857,2850,2794,2724,2857
18:58:13:213,9,4,3,2858,2847,2791,2725,2858
18:58:13:368,8,4,3,2854,2844,2793,2725,2854
18:58:13:494,9,4,3,2855,2849,2793,2723,2855
18:58:13:677,9,4,3,2854,2848,2789,2727,2854
18:58:13:770,9,4,3,2855,2846,2794,2725,2855
18:58:13:955,8,4,3,2853,2844,2796,2726,2853
18:58:14:080,8,4,3,2853,2842,2797,2729,2853
18:58:14:266,8,4,3,2853,2842,2792,2727,2853
18:58:14:394,8,4,3,2853,2843,2798,2727,2853
18:58:14:580,8,4,3,2853,2841,2798,2728,2853
18:58:14:703,8,4,3,2855,2838,2798,2726,2855
18:58:14:858,8,4,3,2851,2836,2797,2731,2851
18:58:14:984,8,5,3,2852,2837,2804,2729,2852
18:58:15:172,8,5,3,2854,2836,2801,2728,2854
18:58:15:299,8,5,3,2853,2835,2799,2728,2853
18:58:15:436,8,5,3,2853,2833,2807,2736,2853
18:58:15:578,8,5,3,2854,2834,2805,2734,2854
18:58:15:717,8,4,3,2854,2835,2798,2735,2854
18:58:15:873,8,5,4,2855,2831,2802,2739,2855
18:58:16:063,8,5,3,2859,2834,2804,2735,2859
18:58:16:187,8,5,3,2854,2826,2800,2734,2854
18:58:16:328,8,5,4,2859,2832,2805,2738,2859
18:58:16:469,8,5,4,2854,2828,2802,2739,2854
18:58:16:625,8,5,3,2853,2827,2804,2736,2853
18:58:16:828,8,5,3,2851,2828,2806,2737,2851
18:58:16:954,8,5,3,2857,2827,2812,2733,2857
18:58:17:081,8,5,4,2851,2825,2809,2738,2851
18:58:17:265,8,5,4,2851,2825,2808,2742,2851
18:58:17:422,8,5,4,2851,2826,2809,2739,2851
18:58:17:545,7,5,4,2846,2823,2807,2741,2846
18:58:17:671,7,5,3,2854,2819,2806,2736,2854
18:58:17:860,7,5,4,2853,2820,2810,2738,2853
18:58:17:999,7,5,4,2851,2823,2815,2743,2851
18:58:18:127,7,5,4,2853,2817,2811,2743,2853
18:58:18:312,7,5,4,2854,2824,2808,2743,2854
18:58:18:438,7,5,4,2852,2819,2812,2740,2852
18:58:18:627,7,5,4,2853,2815,2810,2740,2853
18:58:18:752,7,5,4,2852,2820,2812,2742,2852
18:58:18:908,7,5,4,2853,2817,2812,2745,2853
18:58:19:034,7,5,4,2855,2817,2813,2745,2855
18:58:19:221,7,5,4,2851,2815,2815,2741,2851
18:58:19:347,7,5,4,2849,2815,2810,2743,2849
18:58:19:502,7,5,4,2852,2816,2814,2750,2852
18:58:19:628,7,5,4,2855,2809,2812,2744,2855
18:58:19:813,7,5,4,2855,2812,2817,2744,2855
18:58:19:938,7,5,4,2853,2810,2816,2744,2853
18:58:20:127,7,5,4,2854,2811,2812,2746,2854
18:58:20:250,7,5,4,2852,2809,2817,2745,2852
18:58:20:406,7,5,4,2856,2808,2817,2749,2856
18:58:20:532,7,5,4,2855,2808,2815,2749,2855
18:58:20:718,7,5,4,2849,2808,2813,2748,2849
18:58:20:844,7,6,4,2851,2809,2820,2747,2851
18:58:20:971,7,5,4,2858,2807,2819,2747,2858
18:58:21:110,7,5,4,2856,2808,2819,2749,2856
18:58:21:298,7,5,4,2851,2804,2817,2749,2851
18:58:21:425,7,5,4,2852,2808,2819,2750,2852
18:58:21:613,6,5,4,2849,2801,2819,2749,2849
18:58:21:736,6,5,4,2854,2801,2814,2754,2854
18:58:21:924,6,6,4,2854,2803,2820,2752,2854
18:58:22:049,6,6,4,2849,2802,2820,2753,2849
18:58:22:206,6,5,4,2851,2800,2819,2754,2851
18:58:22:330,6,6,4,2851,2801,2821,2753,2851
18:58:22:519,7,5,4,2852,2805,2819,2752,2852
18:58:22:644,6,6,4,2851,2798,2822,2750,2851
18:58:22:772,6,6,4,2852,2800,2823,2750,2852
18:58:22:927,6,6,4,2856,2796,2823,2754,2856
18:58:23:117,6,6,4,2851,2799,2826,2754,2851
18:58:23:241,6,6,4,2851,2799,2821,2751,2851
18:58:23:426,6,6,4,2853,2799,2820,2751,2853
18:58:23:548,6,6,4,2850,2795,2820,2750,2850
18:58:23:704,6,6,4,2853,2797,2823,2752,2853
18:58:23:830,6,6,4,2851,2795,2820,2752,2851
18:58:24:017,6,6,4,2853,2796,2821,2751,2853
18:58:24:143,6,6,4,2853,2798,2826,2755,2853
18:58:24:329,6,6,4,2855,2796,2825,2754,2855
18:58:24:455,6,5,4,2852,2795,2819,2758,2852
18:58:24:611,6,6,4,2853,2794,2826,2758,2853
18:58:24:738,6,6,4,2850,2792,2824,2757,2850
18:58:24:927,6,6,4,2849,2792,2827,2758,2849
18:58:25:053,6,6,4,2852,2790,2827,2756,2852
18:58:25:210,6,6,4,2850,2788,2828,2758,2850
18:58:25:334,6,6,4,2851,2794,2826,2753,2851
18:58:25:505,6,6,5,2853,2795,2828,2759,2853
18:58:25:631,6,6,4,2851,2791,2823,2758,2851
18:58:25:820,6,6,4,2850,2793,2826,2757,2850
18:58:25:914,6,6,5,2848,2791,2827,2760,2848
18:58:26:104,6,6,4,2851,2789,2825,2758,2851
18:58:26:229,6,6,4,2853,2790,2826,2756,2853
18:58:26:387,6,6,5,2854,2792,2828,2759,2854
18:58:26:512,6,6,5,2848,2789,2829,2761,2848
18:58:26:698,6,6,5,2848,2787,2827,2760,2848
18:58:26:823,6,6,4,2852,2788,2826,2757,2852
18:58:27:011,6,6,5,2852,2788,2826,2759,2852
18:58:27:135,6,6,4,2846,2786,2828,2757,2846
18:58:27:278,6,6,5,2852,2787,2829,2763,2852
18:58:27:416,6,6,5,2848,2791,2829,2759,2848
18:58:27:571,6,6,5,2851,2786,2827,2761,2851
18:58:27:773,6,6,4,2853,2790,2829,2757,2853
18:58:27:899,5,6,5,2851,2782,2828,2759,2851
18:58:28:027,6,6,5,2849,2788,2828,2765,2849
18:58:28:164,6,6,4,2852,2788,2829,2758,2852
18:58:28:320,6,6,5,2854,2790,2828,2760,2854
18:58:28:461,6,6,4,2849,2785,2827,2757,2849
18:58:28:662,6,6,4,2855,2788,2830,2758,2855
18:58:28:787,6,6,5,2850,2784,2829,2761,2850
18:58:28:972,6,6,5,2852,2787,2825,2763,2852
18:58:29:066,6,6,5,2852,2783,2830,2762,2852
18:58:29:254,5,6,5,2849,2779,2829,2762,2849
18:58:29:378,5,6,5,2851,2782,2827,2760,2851
18:58:29:566,6,6,5,2851,2787,2827,2760,2851
18:58:29:693,6,6,5,2848,2783,2828,2762,2848
18:58:29:878,5,6,5,2848,2781,2830,2762,2848
18:58:30:004,5,6,5,2851,2782,2828,2761,2851
18:58:30:145,5,6,4,2853,2780,2830,2757,2853
18:58:30:269,6,6,5,2855,2786,2829,2763,2855
18:58:30:425,6,6,5,2852,2784,2830,2759,2852
18:58:30:564,6,6,5,2856,2783,2830,2767,2856
18:58:30:750,5,6,5,2850,2782,2829,2764,2850
18:58:30:876,6,6,5,2852,2783,2830,2760,2852
18:58:31:032,6,6,5,2854,2783,2829,2761,2854
18:58:31:172,5,6,4,2852,2779,2827,2757,2852
18:58:31:360,5,6,5,2849,2780,2831,2760,2849
18:58:31:483,5,6,5,2851,2780,2829,2763,2851
18:58:31:639,5,6,5,2855,2776,2828,2761,2855
18:58:31:765,5,6,5,2848,2777,2829,2763,2848
18:58:31:950,5,6,5,2850,2779,2833,2764,2850
18:58:32:074,5,6,4,2850,2777,2828,2757,2850
18:58:32:230,5,6,5,2853,2779,2829,2764,2853
18:58:32:371,5,6,5,2854,2781,2829,2761,2854
18:58:32:559,5,6,5,2847,2778,2829,2763,2847
18:58:32:683,5,6,5,2851,2779,2829,2765,2851
18:58:32:839,5,6,5,2849,2781,2831,2761,2849
18:58:32:964,5,6,5,2847,2777,2831,2759,2847
18:58:33:151,5,6,5,2853,2781,2831,2761,2853
18:58:33:276,5,6,5,2851,2778,2828,2762,2851
18:58:33:431,5,6,5,2851,2777,2828,2763,2851
18:58:33:570,5,6,5,2850,2780,2834,2762,2850
18:58:33:755,5,6,5,2852,2777,2831,2766,2852
18:58:33:882,5,6,5,2850,2777,2830,2761,2850
18:58:34:038,5,6,5,2849,2775,2832,2763,2849
18:58:34:163,5,6,5,2853,2778,2831,2765,2853
18:58:34:350,5,6,5,2851,2775,2830,2767,2851
18:58:34:475,5,6,5,2850,2781,2830,2764,2850
18:58:34:631,5,6,5,2853,2774,2830,2765,2853
18:58:34:771,5,6,4,2851,2779,2830,2758,2851
18:58:34:958,5,6,5,2852,2779,2830,2762,2852
18:58:35:086,5,6,5,2852,2780,2833,2764,2852
18:58:35:226,5,6,5,2850,2780,2828,2764,2850
18:58:35:366,5,6,5,2852,2778,2832,2765,2852
18:58:35:554,5,6,5,2850,2778,2830,2762,2850
18:58:35:679,5,6,5,2849,2776,2829,2767,2849
18:58:35:835,5,6,5,2852,2777,2828,2760,2852
18:58:35:959,5,6,5,2852,2775,2836,2764,2852
18:58:36:145,5,6,5,2848,2774,2833,2762,2848
18:58:36:270,5,6,5,2851,2774,2831,2764,2851
18:58:36:457,5,6,5,2850,2776,2833,2762,2850
18:58:36:582,5,6,5,2852,2774,2831,2766,2852
18:58:36:738,5,6,5,2847,2772,2830,2760,2847
18:58:36:863,5,6,5,2852,2776,2827,2761,2852
18:58:37:050,5,6,5,2848,2774,2830,2762,2848
18:58:37:175,5,6,4,2855,2782,2832,2756,2855
18:58:37:334,5,6,5,2850,2778,2829,2764,2850
18:58:37:474,5,6,5,2848,2776,2831,2764,2848
18:58:37:659,5,6,4,2846,2777,2828,2758,2846
18:58:37:786,5,6,5,2848,2778,2829,2762,2848
18:58:37:942,5,6,5,2849,2774,2827,2766,2849
18:58:38:067,5,6,5,2849,2772,2828,2763,2849
18:58:38:258,5,6,5,2850,2777,2831,2764,2850
18:58:38:379,5,6,5,2850,2774,2831,2766,2850
18:58:38:535,5,6,5,2852,2776,2829,2762,2852
18:58:38:661,5,6,5,2853,2777,2828,2762,2853
18:58:38:848,5,6,5,2851,2774,2830,2763,2851
18:58:38:975,5,6,5,2853,2778,2829,2761,2853
18:58:39:163,5,6,5,2849,2772,2834,2765,2849
18:58:39:288,5,6,5,2849,2777,2834,2767,2849
18:58:39:443,5,6,4,2852,2773,2829,2758,2852
18:58:39:569,5,6,5,2852,2778,2835,2763,2852
18:58:39:758,5,6,5,2852,2775,2832,2759,2852
18:58:39:882,5,6,5,2849,2774,2829,2765,2849
18:58:40:040,5,6,5,2850,2771,2831,2763,2850
18:58:40:166,5,6,5,2852,2775,2832,2765,2852
18:58:40:352,5,6,5,2854,2774,2828,2765,2854
18:58:40:476,5,6,5,2847,2776,2830,2763,2847
18:58:40:663,5,6,5,2852,2777,2832,2764,2852
18:58:40:788,5,6,5,2848,2776,2830,2765,2848
18:58:40:945,5,6,5,2850,2771,2829,2762,2850
18:58:41:070,5,6,4,2851,2779,2832,2758,2851
18:58:41:259,5,6,5,2851,2776,2829,2759,2851
18:58:41:384,5,6,5,2848,2770,2826,2763,2848
18:58:41:539,5,6,5,2855,2776,2832,2760,2855
18:58:41:663,5,6,5,2852,2779,2831,2765,2852
18:58:41:851,5,6,5,2854,2773,2830,2763,2854
18:58:41:977,5,6,5,2850,2772,2831,2759,2850
18:58:42:113,5,6,5,2848,2769,2831,2763,2848
18:58:42:268,5,6,5,2849,2773,2826,2762,2849
18:58:42:453,5,6,5,2848,2778,2835,2762,2848
18:58:42:577,5,6,4,2851,2777,2830,2757,2851
18:58:42:718,5,6,5,2851,2769,2831,2763,2851
18:58:42:918,5,6,5,2849,2774,2833,2768,2849
18:58:43:041,5,6,5,2850,2772,2830,2760,2850
18:58:43:229,5,6,5,2853,2770,2835,2763,2853
18:58:43:353,5,6,5,2852,2772,2825,2760,2852
18:58:43:482,5,6,5,2851,2773,2832,2761,2851
18:58:43:666,5,6,5,2849,2778,2834,2763,2849
18:58:43:807,5,6,5,2851,2775,2827,2767,2851
18:58:43:931,5,6,5,2849,2777,2828,2766,2849
18:58:44:118,5,6,5,2849,2777,2834,2765,2849
18:58:44:245,5,6,5,2850,2775,2831,2765,2850
18:58:44:369,5,6,5,2852,2776,2833,2764,2852
18:58:44:509,5,6,5,2848,2772,2825,2764,2848
18:58:44:712,5,6,5,2847,2775,2829,2764,2847
18:58:44:836,5,6,5,2852,2774,2832,2761,2852
18:58:45:024,5,6,5,2853,2774,2827,2763,2853
18:58:45:149,5,6,5,2851,2774,2830,2766,2851
18:58:45:276,5,6,5,2847,2777,2829,2764,2847
18:58:45:412,5,6,5,2852,2768,2828,2763,2852
18:58:45:615,5,6,4,2850,2771,2828,2758,2850
18:58:45:739,5,6,5,2854,2772,2830,2764,2854
18:58:45:926,5,6,5,2850,2776,2835,2766,2850
18:58:46:052,5,6,5,2851,2773,2833,2763,2851
18:58:46:208,5,6,5,2849,2772,2831,2761,2849
18:58:46:335,5,6,5,2851,2772,2829,2763,2851
18:58:46:523,5,6,5,2849,2770,2833,2765,2849
18:58:46:646,5,6,5,2850,2775,2829,2762,2850
18:58:46:775,5,6,5,2851,2774,2832,2762,2851
18:58:46:912,5,6,5,2850,2775,2833,2764,2850
18:58:47:115,5,6,5,2850,2771,2830,2761,2850
18:58:47:240,5,6,5,2847,2774,2829,2760,2847
18:58:47:427,5,6,5,2849,2775,2828,2765,2849
18:58:47:549,5,6,5,2851,2773,2827,2765,2851
18:58:47:707,5,6,5,2851,2774,2834,2762,2851
18:58:47:833,5,6,5,2850,2773,2832,2763,2850
18:58:48:021,5,6,5,2849,2770,2836,2764,2849
18:58:48:145,5,6,5,2848,2771,2832,2764,2848
18:58:48:273,5,6,5,2847,2768,2829,2761,2847
18:58:48:421,5,6,5,2849,2772,2831,2766,2849
18:58:48:606,5,6,5,2849,2768,2827,2762,2849
18:58:48:732,5,6,5,2851,2776,2829,2761,2851
18:58:48:921,5,6,4,2849,2771,2830,2757,2849
18:58:49:046,5,6,4,2850,2776,2829,2756,2850
18:58:49:203,5,6,4,2845,2774,2828,2754,2845
18:58:49:327,5,6,4,2849,2774,2838,2752,2849
18:58:49:514,5,6,4,2845,2773,2832,2755,2845
18:58:49:640,5,6,4,2851,2771,2828,2750,2851
18:58:49:826,5,6,4,2849,2774,2829,2748,2849
18:58:49:952,5,6,4,2846,2774,2828,2748,2846
18:58:50:061,5,6,4,2848,2773,2828,2745,2848
18:58:50:219,5,6,4,2850,2771,2827,2747,2850
18:58:50:407,5,6,4,2851,2773,2825,2748,2851
18:58:50:530,5,6,4,2851,2771,2824,2746,2851
18:58:50:715,5,6,4,2848,2767,2820,2741,2848
18:58:50:842,5,5,4,2852,2770,2815,2743,2852
18:58:50:999,5,5,4,2850,2769,2817,2740,2850
18:58:51:124,5,5,3,2850,2769,2815,2736,2850
18:58:51:313,5,5,4,2849,2764,2810,2741,2849
18:58:51:439,5,5,3,2852,2767,2807,2737,2852
18:58:51:591,5,5,3,2850,2768,2803,2735,2850
18:58:51:718,5,5,3,2847,2768,2807,2734,2847
18:58:51:907,5,5,3,2848,2767,2809,2734,2848
18:58:52:032,5,5,3,2847,2764,2802,2731,2847
18:58:52:186,5,5,3,2851,2766,2799,2736,2851
18:58:52:311,4,4,3,2846,2760,2798,2731,2846
18:58:52:499,4,5,3,2844,2761,2799,2733,2844
18:58:52:625,5,5,3,2850,2764,2800,2728,2850
18:58:52:812,4,5,3,2848,2761,2799,2729,2848
18:58:52:939,4,4,3,2852,2761,2795,2735,2852
18:58:53:078,4,4,3,2848,2759,2792,2731,2848
18:58:53:217,4,4,3,2849,2761,2792,2726,2849
18:58:53:406,4,4,3,2851,2760,2796,2727,2851
18:58:53:530,4,4,3,2847,2760,2791,2723,2847
18:58:53:684,4,4,3,2850,2752,2789,2717,2850
18:58:53:810,4,4,3,2849,2754,2790,2718,2849
18:58:53:996,4,4,3,2845,2753,2792,2722,2845
18:58:54:123,4,4,3,2850,2750,2783,2723,2850
18:58:54:310,4,4,3,2847,2747,2791,2718,2847
18:58:54:435,4,4,3,2846,2747,2787,2719,2846
18:58:54:591,4,4,3,2845,2744,2786,2721,2845
18:58:54:716,4,4,2,2850,2745,2783,2713,2850
18:58:54:908,4,4,2,2853,2743,2781,2714,2853
18:58:55:029,4,4,2,2848,2741,2787,2715,2848
18:58:55:186,3,4,2,2851,2739,2785,2715,2851
18:58:55:310,3,4,2,2853,2740,2784,2713,2853
18:58:55:495,4,4,2,2847,2742,2780,2713,2847
18:58:55:620,3,4,2,2852,2739,2780,2708,2852
18:58:55:806,3,4,2,2850,2736,2782,2714,2850
18:58:55:928,3,3,2,2847,2736,2777,2708,2847
18:58:56:085,3,4,2,2847,2736,2779,2710,2847
18:58:56:210,3,3,2,2845,2735,2777,2710,2845
18:58:56:398,3,3,2,2847,2738,2770,2705,2847
18:58:56:523,3,3,2,2843,2729,2775,2708,2843
18:58:56:712,3,3,2,2847,2727,2776,2706,2847
18:58:56:839,3,3,2,2848,2728,2776,2705,2848
18:58:56:991,3,3,2,2849,2731,2773,2705,2849
18:58:57:116,3,3,2,2849,2729,2771,2710,2849
18:58:57:303,3,3,2,2850,2724,2774,2705,2850
18:58:57:427,3,3,2,2846,2725,2768,2703,2846
18:58:57:582,3,3,2,2848,2722,2769,2705,2848
18:58:57:723,3,3,2,2853,2725,2776,2705,2853
18:58:57:911,3,3,2,2846,2722,2772,2702,2846
18:58:58:036,3,3,2,2847,2723,2768,2701,2847
18:58:58:189,3,3,2,2848,2725,2765,2700,2848
18:58:58:314,3,3,2,2846,2721,2771,2699,2846
18:58:58:499,2,3,2,2847,2718,2768,2699,2847
18:58:58:624,2,3,2,2846,2719,2768,2703,2846
18:58:58:812,3,3,2,2848,2723,2768,2698,2848
18:58:58:939,2,3,2,2850,2718,2765,2700,2850
18:58:59:095,3,3,2,2850,2720,2763,2697,2850
18:58:59:222,2,3,2,2848,2715,2767,2697,2848
18:58:59:409,2,3,2,2851,2715,2766,2700,2851
18:58:59:535,2,3,2,2850,2710,2765,2698,2850
18:58:59:692,2,3,2,2846,2714,2767,2696,2846
18:58:59:818,2,3,2,2847,2711,2768,2699,2847
18:59:00:005,2,3,2,2846,2716,2768,2697,2846
18:59:00:131,2,3,2,2847,2714,2767,2696,2847
18:59:00:288,2,3,1,2846,2711,2760,2693,2846
18:59:00:412,2,3,2,2848,2711,2761,2695,2848
18:59:00:600,2,3,1,2851,2707,2764,2694,2851
18:59:00:726,2,3,2,2851,2711,2765,2695,2851
18:59:00:914,2,3,1,2850,2710,2765,2690,2850
18:59:01:040,2,3,1,2850,2708,2764,2694,2850
18:59:01:193,2,3,2,2841,2711,2762,2697,2841
18:59:01:317,2,3,1,2847,2709,2763,2693,2847
18:59:01:507,2,3,2,2852,2711,2762,2696,2852
18:59:01:635,2,3,1,2848,2707,2761,2692,2848
18:59:01:790,2,3,2,2846,2708,2760,2695,2846
18:59:01:914,2,3,2,2847,2705,2757,2696,2847
18:59:02:099,2,3,1,2848,2704,2761,2692,2848
18:59:02:223,2,3,1,2845,2701,2759,2691,2845
18:59:02:411,2,3,1,2844,2705,2757,2693,2844
18:59:02:536,2,3,1,2851,2706,2758,2691,2851
18:59:02:691,2,2,1,2851,2705,2756,2691,2851
18:59:02:814,2,3,1,2848,2706,2757,2691,2848
18:59:03:005,2,3,1,2843,2706,2757,2690,2843
18:59:03:127,2,3,1,2853,2704,2758,2687,2853
18:59:03:315,2,3,1,2845,2701,2758,2692,2845
18:59:03:441,2,2,1,2843,2702,2755,2693,2843
18:59:03:596,2,3,1,2848,2705,2761,2691,2848
18:59:03:721,2,3,1,2847,2705,2760,2692,2847
